# Track Results
There are 29 result entries compared to 28 annotations in track "051_phrase_afro_simple_medium_sticks".
Positives:	27
False positives:	1

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '0.354' '0.359909297052' '0.0059092970519999954']
 ['-2' '0.77' '1.17260770975' '0.40260770975000004']
 ['0' '1.169' '1.17260770975' '0.003607709750000021']
 ['0' '1.442' '1.43963718821' '0.0023628117899998635']
 ['0' '1.862' '1.85759637188' '0.004403628120000169']
 ['0' '2.279' '2.27555555556' '0.0034444444399999163']
 ['0' '2.561' '2.55419501134' '0.0068049886599999']
 ['0' '2.981' '2.98376417234' '0.0027641723400000373']
 ['0' '3.378' '3.37850340136' '0.0005034013600000442']
 ['0' '3.667' '3.66875283447' '0.0017528344699999643']
 ['0' '4.079' '4.07510204082' '0.0038979591799996882']
 ['0' '4.496' '4.49306122449' '0.0029387755100005464']
 ['0' '4.781' '4.7833106576' '0.0023106576000007095']
 ['0' '5.197' '5.20126984127' '0.004269841270000185']
 ['0' '5.601' '5.59600907029' '0.004990929709999925']
 ['0' '5.885' '5.8862585034' '0.0012585033999998885']
 ['0' '6.298' '6.30421768707' '0.006217687070000366']
 ['0' '6.721' '6.72217687075' '0.0011768707500001696']
 ['0' '7.0' '7.00081632653' '0.0008163265299998557']
 ['0' '7.407' '7.40716553288' '0.0001655328799996525']
 ['0' '7.829' '7.83673469388' '0.007734693880000698']
 ['0' '8.116' '8.11537414966' '0.0006258503400005111']
 ['0' '8.542' '8.54494331066' '0.002943310660000975']
 ['2' '8.966' '8.69587301587' '0.27012698413']
 ['0' '8.966' '8.96290249433' '0.003097505669998668']
 ['0' '9.242' '9.24154195011' '0.00045804989000153284']
 ['0' '9.661' '9.65950113379' '0.0014988662099995054']
 ['0' '10.084' '10.0774603175' '0.006539682499999699']
 ['0' '10.367' '10.3677097506' '0.0007097505999986709']]
