# Track Results
There are 47 result entries compared to 47 annotations in track "138_MIDI-minus-one_funk-101_sticks".
Positives:	41
False positives:	0

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '6.275' '6.2693877551' '0.005612244900000007']
 ['-2' '7.084' '7.4187755102' '0.33477551020000007']
 ['0' '7.415' '7.4187755102' '0.0037755101999996654']
 ['0' '8.6' '8.60299319728' '0.0029931972800003592']
 ['0' '9.795' '9.79882086168' '0.00382086167999951']
 ['-2' '10.636' '10.9830385488' '0.3470385488000005']
 ['0' '10.977' '10.9830385488' '0.0060385487999994325']
 ['-2' '11.846' '12.1904761905' '0.3444761905']
 ['0' '12.186' '12.1904761905' '0.004476190500000143']
 ['-2' '13.077' '13.3863038549' '0.30930385489999956']
 ['0' '13.388' '13.3863038549' '0.001696145100000379']
 ['0' '14.57' '14.570521542' '0.0005215419999995419']
 ['0' '15.767' '15.7663492063' '0.0006507937000002073']
 ['0' '16.947' '16.9505668934' '0.003566893400002158']
 ['0' '18.135' '18.1347845805' '0.00021541950000170118']
 ['0' '19.33' '19.3306122449' '0.0006122449000010022']
 ['0' '20.21' '20.2129705215' '0.0029705214999999896']
 ['0' '20.513' '20.514829932' '0.001829931999999701']
 ['0' '21.697' '21.699047619' '0.0020476190000024985']
 ['0' '22.888' '22.8832653061' '0.004734693900001474']
 ['0' '24.082' '24.0790929705' '0.0029070295000011015']
 ['0' '25.269' '25.2749206349' '0.005920634900000721']
 ['0' '26.448' '26.4475283447' '0.0004716553000001511']
 ['0' '27.646' '27.6433560091' '0.002643990900001114']
 ['0' '28.843' '28.8391836735' '0.003816326500000855']
 ['0' '29.719' '29.7215419501' '0.002541950099999468']
 ['0' '30.016' '30.0117913832' '0.0042086167999997315']
 ['0' '31.205' '31.2076190476' '0.0026190476000031992']
 ['0' '32.093' '32.0899773243' '0.003022675700002253']
 ['0' '32.388' '32.3918367347' '0.003836734700001898']
 ['0' '33.583' '33.5876643991' '0.004664399100001049']
 ['0' '34.782' '34.7834920635' '0.0014920635000024163']
 ['0' '35.957' '35.9677097506' '0.010709750600000234']
 ['0' '37.15' '37.1519274376' '0.0019274376000026905']
 ['-2' '38.222' '38.347755102' '0.1257551019999994']
 ['0' '38.34' '38.347755102' '0.007755101999997294']
 ['0' '38.629' '38.6263945578' '0.002605442200000141']
 ['0' '39.519' '39.5203628118' '0.0013628117999999745']
 ['-2' '40.374' '40.7161904762' '0.34219047619999543']
 ['0' '40.719' '40.7161904762' '0.002809523800003433']
 ['0' '41.924' '41.9236281179' '0.0003718820999978334']
 ['0' '43.093' '43.0962358277' '0.0032358276999957525']
 ['0' '44.276' '44.2804535147' '0.004453514699996219']
 ['0' '45.471' '45.4762811791' '0.0052811791000024755']
 ['0' '46.658' '46.6604988662' '0.0024988661999998385']
 ['0' '47.846' '47.8447165533' '0.0012834466999933625']
 ['0' '48.138' '48.1349659864' '0.0030340136000006623']]
