# Track Results
There are 26 result entries compared to 26 annotations in track "041_phrase_disco_complex_slow_sticks".
Positives:	21
False positives:	0

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '0.667' '0.673378684807' '0.00637868480699999']
 ['0' '1.422' '1.42802721088' '0.006027210880000133']
 ['0' '2.187' '2.19428571429' '0.007285714290000023']
 ['0' '2.924' '2.92571428571' '0.0017142857099998743']
 ['-2' '3.27' '3.64553287982' '0.37553287982000016']
 ['0' '3.642' '3.64553287982' '0.0035328798200002787']
 ['-2' '4.011' '4.36535147392' '0.35435147391999955']
 ['0' '4.361' '4.36535147392' '0.004351473919999904']
 ['0' '5.064' '5.06195011338' '0.002049886620000052']
 ['0' '5.777' '5.78176870748' '0.004768707480000245']
 ['0' '6.493' '6.48997732426' '0.00302267574000048']
 ['0' '7.216' '7.22140589569' '0.005405895690000051']
 ['0' '7.942' '7.9412244898' '0.0007755102000004399']
 ['0' '8.667' '8.67265306122' '0.0056530612200003105']
 ['0' '9.388' '9.39247165533' '0.004471655330000601']
 ['0' '10.112' '10.1122902494' '0.0002902494000007749']
 ['0' '10.836' '10.8321088435' '0.003891156499999937']
 ['-2' '11.177' '11.5519274376' '0.37492743760000025']
 ['0' '11.552' '11.5519274376' '7.256239999975378e-05']
 ['-2' '11.894' '12.2717460317' '0.3777460316999992']
 ['0' '12.266' '12.2717460317' '0.005746031699999321']
 ['0' '12.987' '12.9915646259' '0.004564625900000507']
 ['0' '13.723' '13.7229931973' '6.8027000015291605e-06']
 ['0' '14.449' '14.4544217687' '0.005421768699999774']
 ['-2' '14.802' '15.1974603175' '0.39546031749999955']
 ['0' '15.195' '15.1974603175' '0.0024603174999988653']]
