# Track Results
There are 25 result entries compared to 25 annotations in track "043_phrase_disco_complex_fast_sticks".
Positives:	25
False positives:	0

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '0.553' '0.557278911565' '0.004278911564999932']
 ['0' '1.056' '1.05650793651' '0.0005079365100000288']
 ['0' '1.545' '1.54412698413' '0.0008730158699998825']
 ['0' '2.038' '2.04335600907' '0.005356009070000223']
 ['0' '2.527' '2.53097505669' '0.003975056689999867']
 ['0' '3.024' '3.03020408163' '0.006204081629999969']
 ['0' '3.526' '3.52943310658' '0.003433106580000178']
 ['0' '4.014' '4.0170521542' '0.0030521541999997126']
 ['0' '4.515' '4.51628117914' '0.0012811791400002548']
 ['0' '5.014' '5.01551020408' '0.0015102040799996885']
 ['0' '5.508' '5.51473922902' '0.006739229019999904']
 ['0' '6.005' '6.00235827664' '0.0026417233600000145']
 ['0' '6.498' '6.50158730159' '0.0035873015899996474']
 ['0' '6.994' '7.00081632653' '0.006816326530000083']
 ['0' '7.486' '7.48843537415' '0.002435374150000058']
 ['0' '7.985' '7.98766439909' '0.002664399089999492']
 ['0' '8.48' '8.47528344671' '0.004716553290000647']
 ['0' '8.968' '8.97451247166' '0.006512471660000685']
 ['0' '9.465' '9.46213151927' '0.0028684807299992343']
 ['0' '9.959' '9.96136054422' '0.0023605442200000937']
 ['0' '10.451' '10.4489795918' '0.0020204081999999346']
 ['0' '10.951' '10.9598185941' '0.008818594099999189']
 ['0' '11.456' '11.459047619' '0.003047619000000168']
 ['0' '11.954' '11.958276644' '0.004276643999999052']
 ['0' '12.452' '12.4575056689' '0.005505668899999705']]
