# Track Results
There are 20 result entries compared to 20 annotations in track "044_phrase_rock_simple_slow_sticks".
Positives:	20
False positives:	0

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '0.929' '0.928798185941' '0.00020181405899999394']
 ['0' '2.322' '2.32199546485' '4.535149999984611e-06']
 ['0' '3.374' '3.37850340136' '0.004503401360000048']
 ['0' '3.722' '3.72680272109' '0.004802721089999906']
 ['0' '5.081' '5.08517006803' '0.004170068029999641']
 ['0' '6.129' '6.13006802721' '0.001068027210000544']
 ['0' '6.485' '6.48997732426' '0.004977324259999527']
 ['0' '7.877' '7.88317460317' '0.006174603169999848']
 ['0' '8.914' '8.91646258503' '0.0024625850300008523']
 ['0' '9.271' '9.27637188209' '0.005371882089999502']
 ['0' '10.654' '10.6579591837' '0.003959183699999258']
 ['0' '11.009' '11.0062585034' '0.002741496600000559']
 ['0' '11.701' '11.7028571429' '0.0018571428999987205']
 ['0' '12.063' '12.0627664399' '0.00023356009999986327']
 ['0' '13.453' '13.4559637188' '0.002963718800000237']
 ['0' '14.51' '14.5124716553' '0.002471655300000819']
 ['0' '14.864' '14.8607709751' '0.0032290249000013205']
 ['0' '16.251' '16.253968254' '0.0029682539999988933']
 ['0' '17.297' '17.2988662132' '0.001866213199999578']
 ['0' '17.641' '17.6471655329' '0.006165532900002546']]
