# Track Results
There are 19 result entries compared to 16 annotations in track "038_phrase_disco_simple_fast_sticks".
Positives:	12
False positives:	3

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '0.569' '0.580498866213' '0.011498866213000003']
 ['-2' '0.851' '2.0085260771' '1.1575260771']
 ['-2' '1.533' '2.0085260771' '0.47552607710000006']
 ['0' '2.006' '2.0085260771' '0.0025260771000001903']
 ['0' '2.509' '2.50775510204' '0.0012448979599999355']
 ['2' '2.973' '2.61224489796' '0.3607551020399997']
 ['0' '2.973' '2.97215419501' '0.0008458049899999764']
 ['0' '3.477' '3.47138321995' '0.005616780049999992']
 ['0' '3.934' '3.93578231293' '0.001782312929999641']
 ['-2' '4.424' '4.89941043084' '0.47541043083999934']
 ['0' '4.896' '4.89941043084' '0.0034104308399998118']
 ['0' '5.391' '5.38702947846' '0.003970521540000327']
 ['0' '5.875' '5.87464852608' '0.0003514739200003447']
 ['-2' '6.354' '6.87310657596' '0.5191065759599995']
 ['0' '6.871' '6.87310657596' '0.0021065759599991907']
 ['0' '7.368' '7.37233560091' '0.004335600909999293']
 ['0' '7.832' '7.83673469388' '0.0047346938800005844']
 ['2' '-1' '7.87156462585' '-1']
 ['2' '-1' '8.08054421769' '-1']]
