# Track Results
There are 170 result entries compared to 167 annotations in track "162_MIDI-minus-one_fusion-125_sticks".
Positives:	134
False positives:	3

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '3.394' '3.39011337868' '0.00388662131999995']
 ['0' '3.893' '3.90095238095' '0.007952380950000393']
 ['0' '4.393' '4.4001814059' '0.0071814058999999375']
 ['0' '4.888' '4.88780045351' '0.00019954649000020197']
 ['0' '5.405' '5.41024943311' '0.0052494331099994795']
 ['0' '5.914' '5.92108843537' '0.007088435370000035']
 ['0' '6.431' '6.43192743764' '0.0009274376399996953']
 ['0' '6.923' '6.93115646259' '0.008156462589999691']
 ['0' '7.44' '7.44199546485' '0.001995464849999351']
 ['0' '7.819' '7.82512471655' '0.006124716550000464']
 ['0' '8.19' '8.19664399093' '0.006643990929999788']
 ['0' '8.422' '8.41723356009' '0.004766439910000031']
 ['0' '8.784' '8.78875283447' '0.004752834469998746']
 ['0' '9.112' '9.11383219955' '0.0018321995499999133']
 ['0' '9.372' '9.36925170068' '0.0027482993200003136']
 ['0' '9.736' '9.74077097506' '0.0047709750599995715']
 ['0' '10.322' '10.3212698413' '0.0007301586999997056']
 ['2' '11.278' '10.3560997732' '0.9219002268']
 ['0' '11.278' '11.2732879819' '0.004712018100001103']
 ['0' '11.657' '11.6564172336' '0.0005827664000008781']
 ['0' '11.986' '11.993106576' '0.007106575999999976']
 ['0' '12.228' '12.2253061224' '0.002693877600000505']
 ['0' '12.603' '12.6084353741' '0.005435374100001056']
 ['0' '12.952' '12.9567346939' '0.004734693899999698']
 ['0' '13.201' '13.2005442177' '0.00045578230000131725']
 ['0' '13.583' '13.5836734694' '0.0006734694000005703']
 ['0' '13.921' '13.9319727891' '0.010972789100000213']
 ['0' '14.167' '14.1641723356' '0.0028276643999998186']
 ['0' '14.538' '14.53569161' '0.002308389999999605']
 ['0' '14.869' '14.8723809524' '0.003380952400000581']
 ['0' '15.119' '15.1161904762' '0.00280952379999988']
 ['0' '15.512' '15.5109297052' '0.0010702947999998713']
 ['0' '15.86' '15.8592290249' '0.0007709751000000153']
 ['0' '16.111' '16.1146485261' '0.0036485261000009928']
 ['0' '16.472' '16.4745578231' '0.002557823099998302']
 ['0' '16.825' '16.8344671202' '0.009467120200000068']
 ['0' '17.076' '17.078276644' '0.0022766439999983845']
 ['0' '17.438' '17.438185941' '0.0001859410000015771']
 ['0' '17.771' '17.7748752834' '0.0038752833999993186']
 ['0' '18.011' '18.0070748299' '0.003925170100000486']
 ['0' '18.476' '18.4830839002' '0.007083900200001381']
 ['0' '18.713' '18.7152834467' '0.0022834466999981373']
 ['0' '18.968' '18.9707029478' '0.0027029477999995777']
 ['0' '19.346' '19.3538321995' '0.007832199500001025']
 ['0' '19.684' '19.690521542' '0.006521541999997993']
 ['0' '19.926' '19.9227210884' '0.003278911599998935']
 ['0' '20.296' '20.2942403628' '0.0017596371999992755']
 ['0' '20.633' '20.6425396825' '0.00953968250000159']
 ['0' '20.893' '20.8979591837' '0.004959183699998704']
 ['0' '21.26' '21.269478458' '0.009478457999996692']
 ['0' '21.626' '21.6293877551' '0.0033877551000003336']
