# Track Results
There are 41 result entries compared to 41 annotations in track "067_phrase_afro_simple_slow_sticks".
Positives:	29
False positives:	0

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '0.159' '0.16253968254' '0.0035396825400000054']
 ['-2' '0.718' '0.928798185941' '0.21079818594100008']
 ['0' '0.924' '0.928798185941' '0.0047981859410000105']
 ['-2' '1.498' '1.72988662132' '0.23188662131999993']
 ['0' '1.721' '1.72988662132' '0.008886621319999843']
 ['-2' '2.289' '2.50775510204' '0.21875510203999982']
 ['0' '2.504' '2.50775510204' '0.003755102039999958']
 ['-2' '3.073' '3.28562358277' '0.21262358277000004']
 ['0' '3.281' '3.28562358277' '0.004623582769999857']
 ['-2' '3.821' '4.05188208617' '0.23088208616999983']
 ['0' '4.047' '4.05188208617' '0.004882086170000299']
 ['0' '4.593' '4.59755102041' '0.004551020410000106']
 ['0' '4.796' '4.79492063492' '0.0010793650799998389']
 ['0' '5.332' '5.34058956916' '0.008589569159999755']
 ['0' '5.549' '5.549569161' '0.0005691609999995961']
 ['-2' '6.107' '6.3158276644' '0.20882766440000022']
 ['0' '6.31' '6.3158276644' '0.00582766440000082']
 ['-2' '6.865' '7.09369614512' '0.2286961451199998']
 ['0' '7.086' '7.09369614512' '0.00769614511999972']
 ['0' '7.622' '7.62775510204' '0.005755102040000182']
 ['0' '7.804' '7.8019047619' '0.0020952380999998965']
 ['-2' '8.369' '8.57977324263' '0.21077324263000108']
 ['0' '8.576' '8.57977324263' '0.0037732426300003397']
 ['0' '9.142' '9.14866213152' '0.006662131520000614']
 ['0' '9.362' '9.36925170068' '0.007251700679999473']
 ['0' '9.898' '9.9033106576' '0.005310657600000823']
 ['0' '10.115' '10.1239002268' '0.0089002267999998']
 ['-2' '10.655' '10.8553287982' '0.20032879820000105']
 ['0' '10.856' '10.8553287982' '0.0006712017999994657']
 ['0' '11.386' '11.3893877551' '0.0033877551000003336']
 ['0' '11.588' '11.5867573696' '0.00124263039999839']
 ['0' '12.138' '12.1440362812' '0.006036281200000104']
 ['0' '12.347' '12.353015873' '0.006015873000000838']
 ['-2' '12.91' '13.1076643991' '0.19766439910000067']
 ['0' '13.11' '13.1076643991' '0.0023356008999986244']
 ['0' '13.659' '13.6649433107' '0.005943310699999316']
 ['0' '13.846' '13.8507029478' '0.004702947800000246']
 ['-2' '14.361' '14.5821315193' '0.22113151930000008']
 ['0' '14.576' '14.5821315193' '0.006131519300000221']
 ['-2' '15.096' '15.325170068' '0.22917006800000017']
 ['0' '15.323' '15.325170068' '0.0021700679999998584']]
