# Track Results
There are 37 result entries compared to 32 annotations in track "086_phrase_shuffle-blues_simple_medium_sticks".
Positives:	26
False positives:	8

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '1.514' '1.52090702948' '0.006907029479999993']
 ['-2' '1.801' '2.15945578231' '0.35845578230999986']
 ['-2' '2.009' '2.15945578231' '0.1504557823099999']
 ['-1' '2.145' '2.15945578231' '0.014455782309999776']
 ['2' '2.644' '2.15945578231' '0.48454421769000033']
 ['2' '2.644' '2.19428571429' '0.44971428571000027']
 ['0' '2.644' '2.64707482993' '0.003074829930000078']
 ['0' '3.127' '3.13469387755' '0.007693877550000394']
 ['0' '3.604' '3.61070294785' '0.0067029478500000295']
 ['0' '4.076' '4.08671201814' '0.010712018140000445']
 ['0' '4.55' '4.55111111111' '0.0011111111100001736']
 ['0' '5.002' '5.00390022676' '0.0019002267600001232']
 ['0' '5.494' '5.5031292517' '0.009129251700000118']
 ['0' '5.952' '5.95591836735' '0.003918367349999841']
 ['0' '6.432' '6.44353741497' '0.011537414969999382']
 ['0' '6.908' '6.91954648526' '0.01154648525999935']
 ['0' '7.375' '7.37233560091' '0.00266439909000038']
 ['0' '7.851' '7.85995464853' '0.00895464852999961']
 ['0' '8.332' '8.33596371882' '0.003963718819999684']
 ['0' '8.81' '8.81197278912' '0.0019727891199998737']
 ['-1' '9.287' '9.29959183673' '0.012591836729999528']
 ['2' '9.751' '9.29959183673' '0.4514081632699991']
 ['0' '9.751' '9.75238095238' '0.0013809523799999113']
 ['0' '10.091' '10.1006802721' '0.009680272100000664']
 ['0' '10.71' '10.7160090703' '0.006009070299999308']
 ['0' '11.179' '11.1804081633' '0.0014081632999989324']
 ['-2' '11.495' '11.6448072562' '0.1498072562000008']
 ['0' '11.634' '11.6448072562' '0.01080725619999967']
 ['2' '12.136' '11.6796371882' '0.45636281180000005']
 ['0' '12.136' '12.1440362812' '0.008036281200000772']
 ['2' '12.588' '12.1788662132' '0.4091337868']
 ['0' '12.588' '12.5968253968' '0.008825396800000718']
 ['0' '13.077' '13.0728344671' '0.004165532900000102']
 ['0' '13.549' '13.5488435374' '0.00015646259999968493']
 ['0' '14.03' '14.036462585' '0.006462585000001297']
 ['0' '14.52' '14.5240816327' '0.004081632700000171']
 ['-1' '14.999' '15.0117006803' '0.012700680300000045']]
