# Track Results
There are 67 result entries compared to 67 annotations in track "066_phrase_rock_complex_fast_sticks".
Positives:	64
False positives:	0

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '0.427' '0.429569160998' '0.0025691609980000307']
 ['0' '0.702' '0.696598639456' '0.005401360543999978']
 ['0' '0.973' '0.975238095238' '0.002238095238000004']
 ['0' '1.383' '1.38158730159' '0.001412698410000024']
 ['0' '2.056' '2.05496598639' '0.0010340136099999953']
 ['-2' '2.335' '2.47292517007' '0.13792517006999994']
 ['0' '2.47' '2.47292517007' '0.002925170069999705']
 ['0' '3.143' '3.14630385488' '0.003303854880000401']
 ['0' '3.411' '3.41333333333' '0.002333333330000187']
 ['0' '3.551' '3.55265306122' '0.0016530612199998629']
 ['0' '3.946' '3.94739229025' '0.0013922902499996503']
 ['0' '4.212' '4.21442176871' '0.002421768710000549']
 ['0' '4.743' '4.74848072562' '0.005480725620000015']
 ['0' '4.819' '4.81814058957' '0.0008594104300003735']
 ['0' '5.146' '5.14321995465' '0.00278004534999976']
 ['0' '5.537' '5.53795918367' '0.00095918367000003']
 ['0' '5.668' '5.66566893424' '0.002331065759999973']
 ['0' '6.065' '6.06040816327' '0.004591836730000409']
 ['0' '6.335' '6.33904761905' '0.004047619049999618']
 ['0' '6.752' '6.75700680272' '0.005006802720000536']
 ['0' '6.872' '6.87310657596' '0.001106575959999745']
 ['0' '7.275' '7.27945578231' '0.004455782309999989']
 ['0' '7.408' '7.40716553288' '0.0008344671200006815']
 ['0' '7.662' '7.66258503401' '0.0005850340100002072']
 ['0' '7.805' '7.8019047619' '0.0030952380999993423']
 ['0' '8.18' '8.17342403628' '0.006575963719999578']
 ['0' '8.468' '8.47528344671' '0.007283446709999808']
 ['0' '8.713' '8.7074829932' '0.005517006799999891']
 ['0' '9.008' '9.00934240363' '0.0013424036300015985']
 ['0' '9.433' '9.43891156463' '0.005911564630000754']
 ['0' '9.963' '9.96136054422' '0.0016394557799994658']
 ['0' '10.368' '10.3677097506' '0.0002902494000007749']
 ['0' '10.624' '10.6231292517' '0.0008707483000005567']
 ['0' '11.018' '11.0178684807' '0.00013151929999999368']
 ['0' '11.138' '11.1455782313' '0.007578231300000127']
 ['0' '11.549' '11.5519274376' '0.00292743760000036']
 ['0' '11.667' '11.6680272109' '0.0010272109000002416']
 ['-2' '11.937' '12.0627664399' '0.12576643990000136']
 ['0' '12.062' '12.0627664399' '0.0007664399000013589']
 ['0' '12.467' '12.4691156463' '0.0021156463000000514']
 ['0' '12.727' '12.7245351474' '0.002464852600001066']
 ['0' '13.111' '13.1076643991' '0.0033356008999998465']
 ['0' '13.37' '13.3746938776' '0.004693877600001173']
 ['0' '13.62' '13.6185034014' '0.0014965985999992881']
 ['0' '14.174' '14.1757823129' '0.0017823128999996385']
 ['0' '14.866' '14.8607709751' '0.005229024900000212']
 ['0' '15.255' '15.2555102041' '0.0005102040999993562']
 ['0' '15.637' '15.6386394558' '0.0016394557999994674']
 ['0' '15.897' '15.8940589569' '0.002941043099999874']
 ['0' '16.157' '16.1610884354' '0.0040884353999999234']
 ['0' '16.288' '16.2887981859' '0.0007981858999990266']
 ['-2' '16.888' '17.0202267574' '0.132226757399998']
 ['0' '17.017' '17.0202267574' '0.003226757400000224']
 ['0' '17.658' '17.6587755102' '0.0007755102000004399']
 ['0' '18.07' '18.0767346939' '0.006734693900000366']
 ['0' '18.321' '18.3205442177' '0.00045578230000131725']
 ['0' '18.995' '18.9939229025' '0.0010770975000014005']
 ['0' '19.289' '19.2957823129' '0.006782312899996867']
 ['0' '19.406' '19.4002721088' '0.005727891199999391']
 ['0' '19.799' '19.7950113379' '0.003988662099999374']
 ['0' '20.06' '20.0620408163' '0.0020408163000027457']
 ['0' '20.313' '20.3174603175' '0.0044603175000013096']
 ['0' '21.051' '21.0604988662' '0.009498866200001288']
 ['0' '21.32' '21.3275283447' '0.007528344699998968']
 ['0' '21.586' '21.5829478458' '0.0030521541999988244']
 ['0' '21.849' '21.8499773243' '0.0009773242999990828']
 ['0' '22.485' '22.4885260771' '0.0035260771000018565']]
