# Track Results
There are 18 result entries compared to 18 annotations in track "057_phrase_disco_simple_fast_sticks".
Positives:	18
False positives:	0

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '1.937' '1.93886621315' '0.0018662131500000179']
 ['0' '2.368' '2.36843537415' '0.00043537415000027835']
 ['0' '2.787' '2.78639455782' '0.0006054421799999155']
 ['0' '3.206' '3.2043537415' '0.0016462585000001084']
 ['0' '3.642' '3.64553287982' '0.0035328798200002787']
 ['0' '4.063' '4.06349206349' '0.0004920634900003051']
 ['0' '4.485' '4.48145124717' '0.0035487528300004456']
 ['0' '4.897' '4.89941043084' '0.002410430839999478']
 ['0' '5.094' '5.09678004535' '0.00278004534999976']
 ['0' '5.323' '5.31736961451' '0.005630385490000833']
 ['0' '5.737' '5.73532879819' '0.0016712018099998005']
 ['0' '6.167' '6.16489795918' '0.002102040819999651']
 ['0' '6.596' '6.59446712018' '0.0015328798200000548']
 ['0' '7.022' '7.02403628118' '0.002036281179999655']
 ['0' '7.449' '7.44199546485' '0.007004535150000102']
 ['0' '7.875' '7.87156462585' '0.003435374150000392']
 ['0' '8.31' '8.31274376417' '0.0027437641699989967']
 ['0' '8.717' '8.71909297052' '0.0020929705199996818']]
