# Track Results
There are 81 result entries compared to 78 annotations in track "152_MIDI-minus-one_nu-soul_sticks".
Positives:	57
False positives:	3

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '16.726' '16.7299773243' '0.0039773242999991965']
 ['-2' '17.109' '17.4033560091' '0.2943560090999995']
 ['0' '17.399' '17.4033560091' '0.004356009100000335']
 ['0' '18.238' '18.2392743764' '0.0012743764000013869']
 ['2' '18.512' '18.2857142857' '0.22628571430000122']
 ['0' '18.512' '18.5063038549' '0.0056961450999999386']
 ['-2' '19.1' '19.7021315193' '0.6021315192999985']
 ['0' '19.699' '19.7021315193' '0.003131519299998331']
 ['-2' '20.001' '20.2826303855' '0.28163038549999797']
 ['0' '20.279' '20.2826303855' '0.003630385499999278']
 ['0' '20.87' '20.874739229' '0.004739228999998346']
 ['0' '21.451' '21.4552380952' '0.004238095199998071']
 ['0' '22.024' '22.0241269841' '0.00012698409999956084']
 ['-2' '22.594' '23.1619047619' '0.5679047618999995']
 ['-2' '22.873' '23.1619047619' '0.2889047618999996']
 ['0' '23.16' '23.1619047619' '0.0019047619000005511']
 ['0' '23.749' '23.7540136054' '0.0050136054000020636']
 ['-2' '23.94' '24.3345124717' '0.39451247169999704']
 ['-2' '24.215' '24.3345124717' '0.11951247169999846']
 ['0' '24.337' '24.3345124717' '0.002487528300001429']
 ['2' '25.165' '24.3693424036' '0.7956575963999981']
 ['-2' '25.165' '25.4839002268' '0.3189002268000003']
 ['0' '25.478' '25.4839002268' '0.00590022679999791']
 ['0' '26.619' '26.6216780045' '0.002678004500001663']
 ['0' '26.898' '26.9003174603' '0.002317460299998686']
 ['0' '27.487' '27.4924263039' '0.005426303900001983']
 ['0' '27.79' '27.782675737' '0.007324262999997444']
 ['0' '28.949' '28.9436734694' '0.005326530600001433']
 ['-2' '29.798' '30.1046712018' '0.3066712018000004']
 ['0' '30.101' '30.1046712018' '0.0036712017999995794']
 ['-2' '30.858' '31.2540589569' '0.39605895689999926']
 ['-2' '31.11' '31.2540589569' '0.14405895690000037']
 ['0' '31.248' '31.2540589569' '0.006058956899998691']
 ['0' '31.536' '31.5326984127' '0.0033015873000010743']
 ['0' '32.106' '32.1131972789' '0.007197278900001436']
 ['0' '32.402' '32.403446712' '0.001446711999996353']
 ['0' '32.99' '32.9839455782' '0.006054421800001819']
 ['0' '33.556' '33.5644444444' '0.00844444440000558']
 ['0' '34.136' '34.1333333333' '0.0026666667000014854']
 ['-2' '34.291' '34.7138321995' '0.42283219950000017']
 ['-2' '34.59' '34.7138321995' '0.12383219949999358']
 ['0' '34.703' '34.7138321995' '0.010832199499994033']
 ['0' '34.986' '34.9924716553' '0.006471655300003931']
 ['0' '35.856' '35.8632199546' '0.00721995459999647']
 ['0' '36.134' '36.1418594104' '0.00785941040000182']
 ['0' '36.393' '36.3972789116' '0.004278911599996604']
 ['0' '36.661' '36.66430839' '0.003308390000000827']
 ['0' '36.995' '36.9893877551' '0.005612244900000007']
 ['-2' '37.611' '38.1736054422' '0.5626054422000024']
 ['-2' '37.868' '38.1736054422' '0.3056054421999974']
 ['0' '38.175' '38.1736054422' '0.0013945577999976422']
 ['0' '38.758' '38.7541043084' '0.0038956916000003616']
 ['-2' '39.192' '39.3346031746' '0.14260317459999783']
 ['0' '39.323' '39.3346031746' '0.011603174599997601']
 ['0' '39.603' '39.6016326531' '0.0013673469000039518']
 ['0' '39.893' '39.9034920635' '0.010492063500002757']
 ['0' '40.344' '40.3446712018' '0.000671201799995913']
 ['-2' '41.521' '41.6449886621' '0.12398866209999682']
 ['0' '41.642' '41.6449886621' '0.002988662099994599']
 ['0' '41.921' '41.9236281179' '0.0026281179000022803']
 ['0' '42.469' '42.4692970522' '0.0002970521999969833']
 ['0' '42.785' '42.7827664399' '0.002233560099995202']
 ['0' '43.071' '43.073015873' '0.002015873000004831']
 ['0' '43.946' '43.9437641723' '0.002235827699998083']
 ['2' '44.226' '43.9785941043' '0.24740589569999827']
 ['0' '44.226' '44.2224036281' '0.003596371900002282']
 ['0' '44.512' '44.5126530612' '0.0006530611999977509']
 ['0' '45.358' '45.3601814059' '0.002181405900003597']
 ['0' '46.229' '46.2309297052' '0.001929705199998466']
 ['0' '46.821' '46.8230385488' '0.0020385488000016494']
 ['0' '47.418' '47.4267573696' '0.008757369599997844']
 ['0' '47.708' '47.7170068027' '0.009006802700000094']
 ['-2' '47.995' '48.2742857143' '0.27928571430000204']
 ['0' '48.267' '48.2742857143' '0.007285714299996471']
 ['0' '48.564' '48.5645351474' '0.0005351474000008238']
 ['-2' '49.148' '49.7023129252' '0.5543129251999943']
 ['-2' '49.298' '49.7023129252' '0.40431292519999573']
 ['-2' '49.584' '49.7023129252' '0.11831292519999437']
 ['0' '49.703' '49.7023129252' '0.000687074800005405']
 ['0' '50.0' '50.0041723356' '0.004172335600003407']
 ['0' '50.559' '50.5614512472' '0.0024512471999997842']]
