# Track Results
There are 157 result entries compared to 150 annotations in track "128_minus-one_metal_sticks".
Positives:	108
False positives:	7

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '8.083' '8.08054421769' '0.0024557823099993215']
 ['0' '11.264' '11.2616780045' '0.002321995499999119']
 ['0' '11.725' '11.7260770975' '0.0010770974999996241']
 ['0' '12.212' '12.2136961451' '0.001696145100000379']
 ['0' '12.524' '12.5271655329' '0.003165532900000656']
 ['0' '13.337' '13.3282539683' '0.008746031699999435']
 ['-2' '14.225' '14.6982312925' '0.4732312924999995']
 ['-2' '14.471' '14.6982312925' '0.22723129249999907']
 ['0' '14.706' '14.6982312925' '0.00776870750000036']
 ['0' '15.047' '15.0465306122' '0.00046938780000083113']
 ['-2' '15.603' '16.0449886621' '0.4419886621']
 ['-2' '15.87' '16.0449886621' '0.17498866210000052']
 ['0' '16.043' '16.0449886621' '0.0019886621000004823']
 ['2' '16.38' '16.0682086168' '0.3117913831999992']
 ['0' '16.38' '16.3816780045' '0.0016780045000004407']
 ['-2' '16.961' '17.4033560091' '0.4423560091000027']
 ['-2' '17.224' '17.4033560091' '0.17935600910000105']
 ['0' '17.401' '17.4033560091' '0.002356009100001444']
 ['-2' '17.723' '17.902585034' '0.17958503400000225']
 ['0' '17.896' '17.902585034' '0.006585034000000434']
 ['-2' '18.425' '18.761723356' '0.33672335600000025']
 ['0' '18.761' '18.761723356' '0.0007233560000017292']
 ['0' '19.105' '19.1100226757' '0.005022675700001145']
 ['-2' '19.936' '20.1200907029' '0.18409070290000074']
 ['0' '20.122' '20.1200907029' '0.0019092970999992076']
 ['0' '20.461' '20.4683900227' '0.007390022700000998']
 ['0' '20.628' '20.6309297052' '0.002929705199999688']
 ['-2' '21.183' '21.4552380952' '0.27223809519999875']
 ['0' '21.45' '21.4552380952' '0.005238095199999293']
 ['0' '21.936' '21.9428571429' '0.006857142899999502']
 ['0' '22.574' '22.5814058957' '0.0074058956999998315']
 ['0' '22.898' '22.8948752834' '0.003124716599998578']
 ['0' '23.366' '23.3708843537' '0.004884353699999622']
 ['0' '23.711' '23.7075736961' '0.0034263038999995388']
 ['0' '24.012' '24.0094331066' '0.002566893400000936']
 ['-2' '24.955' '25.3910204082' '0.436020408200001']
 ['-2' '25.215' '25.3910204082' '0.17602040819999942']
 ['0' '25.392' '25.3910204082' '0.000979591800000179']
 ['0' '25.738' '25.7393197279' '0.0013197279000003448']
 ['-2' '26.302' '26.7493877551' '0.4473877550999994']
 ['-2' '26.584' '26.7493877551' '0.16538775509999937']
 ['0' '26.751' '26.7493877551' '0.0016122449000022243']
 ['2' '27.106' '26.7842176871' '0.3217823129000017']
 ['0' '27.106' '27.1092970522' '0.003297052199997097']
 ['-2' '27.671' '28.0961451247' '0.425145124700002']
 ['-2' '27.932' '28.0961451247' '0.16414512470000275']
 ['0' '28.096' '28.0961451247' '0.00014512470000127564']
 ['0' '28.446' '28.4444444444' '0.001555555600003089']
 ['-2' '28.99' '29.431292517' '0.44129251700000083']
 ['-2' '29.244' '29.431292517' '0.1872925169999995']
 ['0' '29.431' '29.431292517' '0.0002925169999983268']
 ['0' '29.773' '29.7679818594' '0.00501814060000072']
 ['-2' '30.325' '30.7432199546' '0.4182199546000014']
 ['-2' '30.585' '30.7432199546' '0.15821995459999982']
 ['0' '30.747' '30.7432199546' '0.00378004539999921']
 ['0' '31.09' '31.0915192744' '0.0015192743999996594']
 ['0' '31.242' '31.2424489796' '0.00044897959999801174']
 ['-2' '31.891' '32.0551473923' '0.16414739230000208']
 ['0' '32.059' '32.0551473923' '0.0038526076999971792']
 ['0' '32.388' '32.3918367347' '0.003836734700001898']
 ['-2' '32.951' '33.3670748299' '0.41607482989999767']
 ['-2' '33.214' '33.3670748299' '0.15307482989999954']
 ['0' '33.359' '33.3670748299' '0.008074829899996416']
 ['0' '33.719' '33.726984127' '0.007984127000000285']
 ['1' '33.88' '33.8663038549' '0.013696145099999057']
