# Track Results
There are 28 result entries compared to 28 annotations in track "065_phrase_rock_complex_medium_sticks".
Positives:	23
False positives:	0

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '2.158' '2.15945578231' '0.0014557823099998757']
 ['0' '3.161' '3.1579138322' '0.003086167799999817']
 ['-2' '3.859' '4.13315192744' '0.27415192744000016']
 ['0' '4.13' '4.13315192744' '0.0031519274400002573']
 ['0' '4.964' '4.96907029478' '0.005070294779999429']
 ['0' '5.082' '5.08517006803' '0.003170068030000195']
 ['0' '5.324' '5.32897959184' '0.004979591839999742']
 ['0' '6.068' '6.06040816327' '0.007591836729999635']
 ['-2' '6.74' '7.02403628118' '0.2840362811799997']
 ['0' '7.021' '7.02403628118' '0.003036281179999989']
 ['0' '8.009' '8.01088435374' '0.0018843537399995114']
 ['0' '8.714' '8.71909297052' '0.0050929705199997954']
 ['0' '8.963' '8.96290249433' '9.750566999855437e-05']
 ['0' '9.457' '9.46213151927' '0.005131519269999885']
 ['0' '9.923' '9.91492063492' '0.0080793650800004']
 ['0' '10.907' '10.9133786848' '0.00637868479999959']
 ['-2' '11.599' '11.8653968254' '0.2663968253999993']
 ['0' '11.864' '11.8653968254' '0.0013968253999987468']
 ['0' '12.109' '12.1092063492' '0.00020634920000084378']
 ['0' '13.047' '13.0496145125' '0.002614512499999222']
 ['0' '13.522' '13.5256235828' '0.003623582799999525']
 ['0' '13.759' '13.7578231293' '0.0011768707000001655']
 ['0' '14.731' '14.7330612245' '0.002061224500000236']
 ['0' '15.835' '15.8360090703' '0.0010090702999985268']
 ['0' '16.08' '16.0798185941' '0.00018140589999759982']
 ['-2' '17.259' '17.6123356009' '0.3533356008999995']
 ['-2' '17.501' '17.6123356009' '0.11133560089999861']
 ['0' '17.605' '17.6123356009' '0.007335600899999406']]
